StartLat,StartLon,Hour
25.160196,55.40642,4
25.158651,55.40142,4
25.172985,55.402214,4
25.173716,55.397343,4
25.090158,55.31542,3
25.098291,55.37827,3
25.167664,55.40037,4
25.115093,55.36359,4
25.168201,55.390907,4
25.097155,55.31707,4
25.164017,55.39082,4
25.167364,55.408245,4
25.096252,55.375587,4
25.12226,55.34943,4
25.1632,55.40698,4
25.172514,55.407387,4
25.116209,55.377666,4
25.11271,55.373398,4
25.161335,55.324196,4
25.111359,55.37625,4
25.161528,55.418285,4
25.100653,55.368443,4
25.171291,55.40168,4
25.154211,55.4064,4
25.129877,55.426956,4
25.164167,55.391163,4
25.168264,55.41262,4
25.171011,55.404255,4
25.168608,55.41226,4
25.160004,55.406315,4
25.150885,55.39552,4
25.111788,55.376057,4
25.11799,55.391678,4
25.158136,55.39758,4
25.168951,55.41202,4
25.1102,55.38449,4
25.165197,55.399982,4
25.157751,55.398182,4
25.121058,55.387497,4
25.152924,55.410778,4
25.157,55.399685,4
25.168758,55.411892,4
25.121788,55.372818,4
25.149876,55.38861,4
25.151571,55.40994,4
25.16451,55.41348,4
25.114643,55.372795,4
25.093893,55.383095,4
25.160025,55.406292,4
25.168673,55.415993,4
25.114386,55.37299,4
25.168608,55.406937,4
25.07293,55.400906,4
25.119406,55.395092,4
25.113934,55.385414,4
25.161741,55.401207,4
25.107197,55.368935,4
25.122969,55.374428,4
25.148846,55.404575,4
25.16185,55.40093,4
25.168158,55.390907,4
25.092585,55.3652,4
25.161463,55.398952,4
25.126852,55.403072,4
25.120543,55.38297,4
25.164703,55.405327,4
25.125135,55.40228,4
25.121702,55.375156,4
25.181053,55.37741,4
25.091469,55.38477,4
25.166677,55.413845,4
25.181505,55.37136,4
25.166248,55.392517,4
25.151184,55.395283,4
25.122839,55.375996,4
25.156141,55.40522,4
25.16833,55.412216,4
25.144855,55.34962,4
25.11831,55.39286,4
25.171268,55.391163,4
25.117882,55.39185,4
25.120436,55.37814,4
25.162428,55.399426,4
25.152987,55.421333,4
25.117926,55.39153,4
25.115007,55.373825,4
25.16215,55.417557,4
25.159876,55.40625,5
25.167707,55.405327,4
25.11181,55.37531,4
25.169424,55.401165,4
25.12801,55.394146,4
25.157707,55.405155,4
25.091082,55.384064,4
25.114878,55.37271,4
25.107819,55.370693,4
25.161528,55.401527,4
25.093979,55.384235,4
25.158588,55.40168,4
25.126722,55.403008,4
25.170626,55.411507,4
25.171677,55.41217,4
25.16288,55.396378,5
25.17421,55.40037,5
25.168823,55.408653,4
25.113613,55.372475,4
25.148632,55.398544,5
25.157686,55.405178,4
25.16496,55.405178,5
25.167343,55.40831,4
25.09518,55.38344,4
25.169788,55.404896,5
25.093958,55.38432,4
25.172342,55.402,4
25.157644,55.405262,5
25.15833,55.402924,5
25.160477,55.394814,5
25.168865,55.40848,4
